year,month,temp_surf,precip,moisture_upper_soil
2097,5,299.0836791992,285.5795463547,39.2427101135
2097,6,299.032409668,181.6153395921,37.1088981628
2097,7,299.1748046875,129.9170872662,35.7798690796
2097,8,299.291809082,183.7471739855,29.2697296143
2097,9,299.6491088867,40.5499507324,23.5476322174
2097,10,300.4661865234,122.4405606044,31.7701511383
2097,11,299.9799194336,191.7231038678,40.1824264526
2097,12,299.5463256836,301.5930193942,39.6179161072
2098,1,299.5303344727,374.868251849,36.2563972473
2098,2,299.2617797852,409.6435988322,39.1000137329
2098,3,299.1600952148,455.5038660765,40.5303878784
2098,4,298.8442382813,455.5220464244,40.3787498474
2098,5,299.1416625977,176.1959551368,36.8822288513
2098,6,298.6572265625,183.6358287837,30.5756473541
2098,7,298.8602294922,114.4203679869,20.2495059967
2098,8,299.2099609375,168.1666912045,19.9100265503
2098,9,299.6791992188,88.213556679,19.4105129242
2098,10,299.8853149414,119.5485934149,33.5031394958
2098,11,299.6450805664,246.6610602569,40.8291740417
2098,12,299.3867797852,254.990111338,39.4144096375
2099,1,298.9233398438,299.8961932026,41.7727394104
2099,2,298.885559082,603.8105073385,40.7821884155
2099,3,299.3193969727,387.4711557291,42.6322059631
2099,4,299.383605957,341.5948580951,39.3196525574
2099,5,299.4716796875,179.5600738842,41.1966171265
2099,6,298.9866943359,302.6900072582,39.7928886414
2099,7,299.0524291992,63.8133090106,39.6853218079
2099,8,299.525390625,108.4623435745,39.0599708557
2099,9,300.1885986328,106.8535525119,40.3907089233
2099,10,300.7127685547,65.8791076276,39.848865509
2099,11,301.1506347656,112.5053870492,39.9544372559
